"id","cve_id","source_identifier","published","last_modified","vuln_status","description","cvss_score_v3","cvss_vector_v3","cvss_score_v2","cvss_vector_v2","weaknesses","configurations","references","analyzed"
"506521","CVE-2024-3920","contact@wpscan.com","2024-05-23 07:15:11.1+01","2024-05-24 02:15:30.977+01","Awaiting Analysis","The Flattr WordPress plugin through 1.2.2 does not sanitise and escape some of its settings, which could allow high privilege users such as admin to perform Stored Cross-Site Scripting attacks even when the unfiltered_html capability is disallowed (for example in multisite setup)","0.00","","0.00","","[]","[]","[{""url"": ""https://wpscan.com/vulnerability/2fb28c77-3c35-4a2f-91ed-823d0d011048/"", ""source"": ""contact@wpscan.com""}]",True
"506522","CVE-2024-4347","security@wordfence.com","2024-05-23 07:15:11.19+01","2024-05-24 02:15:30.977+01","Awaiting Analysis","The WP Fastest Cache plugin for WordPress is vulnerable to Directory Traversal in all versions up to, and including, 1.2.6 via the specificDeleteCache function. This makes it possible for authenticated attackers to delete arbitrary files on the server, which can include wp-config.php files of the affected site or other sites in a shared hosting environment.","7.20","CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H","0.00","","[]","[]","[{""url"": ""https://plugins.trac.wordpress.org/browser/wp-fastest-cache/trunk/wpFastestCache.php#L1342"", ""source"": ""security@wordfence.com""}, {""url"": ""https://plugins.trac.wordpress.org/changeset?sfp_email=&sfph_mail=&reponame=&new=3089597%40wp-fastest-cache%2Ftrunk&old=3081797%40wp-fastest-cache%2Ftrunk&sfp_email=&sfph_mail=#file1"", ""source"": ""security@wordfence.com""}, {""url"": ""https://www.wordfence.com/threat-intel/vulnerabilities/id/634d4062-7004-4e89-89a8-323c939aae93?source=cve"", ""source"": ""security@wordfence.com""}]",True
"506523","CVE-2024-4388","contact@wpscan.com","2024-05-23 07:15:11.493+01","2024-05-24 02:15:30.977+01","Awaiting Analysis","This  does not validate a path generated with user input when downloading files, allowing unauthenticated user to download arbitrary files from the server","0.00","","0.00","","[]","[]","[{""url"": ""https://wpscan.com/vulnerability/5c791747-f60a-40a7-94fd-e4b9bb5ea2b0/"", ""source"": ""contact@wpscan.com""}]",True
"506524","CVE-2024-4399","contact@wpscan.com","2024-05-23 07:15:11.577+01","2024-05-24 02:15:30.977+01","Awaiting Analysis","The  does not validate a parameter before making a request to it, which could allow unauthenticated users to perform SSRF attack","0.00","","0.00","","[]","[]","[{""url"": ""https://wpscan.com/vulnerability/0690327e-da60-4d71-8b3c-ac9533d82302/"", ""source"": ""contact@wpscan.com""}]",True
"506525","CVE-2024-5177","security@wordfence.com","2024-05-23 07:15:11.67+01","2024-05-24 02:15:30.977+01","Awaiting Analysis","The Hash Elements plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the 'url' parameter within multiple widgets in all versions up to, and including, 1.3.8 due to insufficient input sanitization and output escaping on user supplied attributes. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","6.40","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N","0.00","","[]","[]","[{""url"": ""https://plugins.trac.wordpress.org/browser/hash-elements/trunk/modules/news-module-one/widgets/news-module-one.php#L720"", ""source"": ""security@wordfence.com""}, {""url"": ""https://plugins.trac.wordpress.org/changeset?sfp_email=&sfph_mail=&reponame=&new=3090981%40hash-elements%2Ftrunk&old=3089165%40hash-elements%2Ftrunk&sfp_email=&sfph_mail=#file18"", ""source"": ""security@wordfence.com""}, {""url"": ""https://www.wordfence.com/threat-intel/vulnerabilities/id/9ba07137-f834-4f56-bcd5-0f6fde756681?source=cve"", ""source"": ""security@wordfence.com""}]",True
"506526","CVE-2024-5237","cna@vuldb.com","2024-05-23 07:15:11.953+01","2024-06-04 20:21:03.317+01","Awaiting Analysis","A vulnerability, which was classified as critical, has been found in Campcodes Complete Web-Based School Management System 1.0. Affected by this issue is some unknown functionality of the file /view/timetable_grade_wise.php. The manipulation of the argument grade leads to sql injection. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. The identifier of this vulnerability is VDB-265988.","6.30","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L","6.50","AV:N/AC:L/Au:S/C:P/I:P/A:P","[{""source"": ""cna@vuldb.com"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-89""}]}]","[]","[{""url"": ""https://github.com/E1CHO/cve_hub/blob/main/Complete%20Web-Based%20School%20Management%20System%20-%20sql/Complete%20Web-Based%20School%20Management%20System%20-%20vuln%2027.pdf"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?ctiid.265988"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?id.265988"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?submit.339813"", ""source"": ""cna@vuldb.com""}]",True
"506527","CVE-2024-5238","cna@vuldb.com","2024-05-23 07:15:12.92+01","2024-06-04 20:21:03.413+01","Awaiting Analysis","A vulnerability, which was classified as critical, was found in Campcodes Complete Web-Based School Management System 1.0. This affects an unknown part of the file /view/timetable_insert_form.php. The manipulation of the argument grade leads to sql injection. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used. The identifier VDB-265989 was assigned to this vulnerability.","6.30","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L","6.50","AV:N/AC:L/Au:S/C:P/I:P/A:P","[{""source"": ""cna@vuldb.com"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-89""}]}]","[]","[{""url"": ""https://github.com/E1CHO/cve_hub/blob/main/Complete%20Web-Based%20School%20Management%20System%20-%20sql/Complete%20Web-Based%20School%20Management%20System%20-%20vuln%2028.pdf"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?ctiid.265989"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?id.265989"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?submit.339814"", ""source"": ""cna@vuldb.com""}]",True
"506528","CVE-2024-5239","cna@vuldb.com","2024-05-23 07:15:13.557+01","2024-06-04 20:21:03.52+01","Awaiting Analysis","A vulnerability has been found in Campcodes Complete Web-Based School Management System 1.0 and classified as critical. This vulnerability affects unknown code of the file /view/timetable_update_form.php. The manipulation of the argument grade leads to sql injection. The attack can be initiated remotely. The exploit has been disclosed to the public and may be used. VDB-265990 is the identifier assigned to this vulnerability.","6.30","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L","6.50","AV:N/AC:L/Au:S/C:P/I:P/A:P","[{""source"": ""cna@vuldb.com"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-89""}]}]","[]","[{""url"": ""https://github.com/E1CHO/cve_hub/blob/main/Complete%20Web-Based%20School%20Management%20System%20-%20sql/Complete%20Web-Based%20School%20Management%20System%20-%20vuln%2029.pdf"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?ctiid.265990"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?id.265990"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?submit.339815"", ""source"": ""cna@vuldb.com""}]",True
"506529","CVE-2024-2038","security@wordfence.com","2024-05-23 08:15:08.013+01","2024-05-24 02:15:30.977+01","Awaiting Analysis","The Visual Website Collaboration, Feedback & Project Management – Atarim plugin for WordPress is vulnerable to unauthorized access in all versions up to, and including, 3.22.6. This is due to the use of hardcoded credentials to authenticate all the incoming API requests. This makes it possible for unauthenticated attackers to modify plugin settings, delete posts, modify post titles, and upload images.","7.50","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N","0.00","","[]","[]","[{""url"": ""https://plugins.trac.wordpress.org/browser/atarim-visual-collaboration/tags/3.18/inc/wpf_api.php"", ""source"": ""security@wordfence.com""}, {""url"": ""https://plugins.trac.wordpress.org/changeset?old=3076514&old_path=atarim-visual-collaboration%2Ftrunk%2Fatarim-visual-collaboration.php&new=3090249&new_path=atarim-visual-collaboration%2Ftrunk%2Fatarim-visual-collaboration.php"", ""source"": ""security@wordfence.com""}, {""url"": ""https://www.wordfence.com/threat-intel/vulnerabilities/id/29532f4d-e830-4c99-ad77-076eebbbe98d?source=cve"", ""source"": ""security@wordfence.com""}]",True
"506530","CVE-2024-2874","cve@gitlab.com","2024-05-23 08:15:08.463+01","2024-05-24 02:15:30.977+01","Awaiting Analysis","An issue has been discovered in GitLab CE/EE affecting all versions before 16.10.6, version 16.11 before 16.11.3, and 17.0 before 17.0.1. A runner registered with a crafted description has the potential to disrupt the loading of targeted GitLab web resources.","6.50","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H","0.00","","[{""source"": ""cve@gitlab.com"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-400""}]}]","[]","[{""url"": ""https://gitlab.com/gitlab-org/gitlab/-/issues/451911"", ""source"": ""cve@gitlab.com""}, {""url"": ""https://hackerone.com/reports/2426166"", ""source"": ""cve@gitlab.com""}]",True
"506531","CVE-2024-36011","416baaa9-dc9f-4396-8d5f-8c081fb06d67","2024-05-23 08:15:08.803+01","2024-05-24 02:15:30.977+01","Awaiting Analysis","In the Linux kernel, the following vulnerability has been resolved:

Bluetooth: HCI: Fix potential null-ptr-deref

Fix potential null-ptr-deref in hci_le_big_sync_established_evt().","0.00","","0.00","","[]","[]","[{""url"": ""https://git.kernel.org/stable/c/1f7ebb69c1d65732bcac2fda9d15421f76f01e81"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/9f3be61f55d4eedc20eedc56c0f04a5ce2b4a55a"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/d2706004a1b8b526592e823d7e52551b518a7941"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}]",True
"506532","CVE-2024-36012","416baaa9-dc9f-4396-8d5f-8c081fb06d67","2024-05-23 08:15:08.9+01","2024-05-24 02:15:30.977+01","Awaiting Analysis","In the Linux kernel, the following vulnerability has been resolved:

Bluetooth: msft: fix slab-use-after-free in msft_do_close()

Tying the msft->data lifetime to hdev by freeing it in
hci_release_dev() to fix the following case:

[use]
msft_do_close()
  msft = hdev->msft_data;
  if (!msft)                      ...(1) <- passed.
    return;
  mutex_lock(&msft->filter_lock); ...(4) <- used after freed.

[free]
msft_unregister()
  msft = hdev->msft_data;
  hdev->msft_data = NULL;         ...(2)
  kfree(msft);                    ...(3) <- msft is freed.

==================================================================
BUG: KASAN: slab-use-after-free in __mutex_lock_common
kernel/locking/mutex.c:587 [inline]
BUG: KASAN: slab-use-after-free in __mutex_lock+0x8f/0xc30
kernel/locking/mutex.c:752
Read of size 8 at addr ffff888106cbbca8 by task kworker/u5:2/309","0.00","","0.00","","[]","[]","[{""url"": ""https://git.kernel.org/stable/c/10f9f426ac6e752c8d87bf4346930ba347aaabac"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/4f1de02de07748da80a8178879bc7a1df37fdf56"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/a85a60e62355e3bf4802dead7938966824b23940"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/e3880b531b68f98d3941d83f2f6dd11cf4fd6b76"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}]",True
"506533","CVE-2024-36013","416baaa9-dc9f-4396-8d5f-8c081fb06d67","2024-05-23 08:15:08.987+01","2024-06-10 18:16:32.087+01","Awaiting Analysis","In the Linux kernel, the following vulnerability has been resolved:

Bluetooth: L2CAP: Fix slab-use-after-free in l2cap_connect()

Extend a critical section to prevent chan from early freeing.
Also make the l2cap_connect() return type void. Nothing is using the
returned value but it is ugly to return a potentially freed pointer.
Making it void will help with backports because earlier kernels did use
the return value. Now the compile will break for kernels where this
patch is not a complete fix.

Call stack summary:

[use]
l2cap_bredr_sig_cmd
  l2cap_connect
  ┌ mutex_lock(&conn->chan_lock);
  │ chan = pchan->ops->new_connection(pchan); <- alloc chan
  │ __l2cap_chan_add(conn, chan);
  │   l2cap_chan_hold(chan);
  │   list_add(&chan->list, &conn->chan_l);   ... (1)
  └ mutex_unlock(&conn->chan_lock);
    chan->conf_state              ... (4) <- use after free

[free]
l2cap_conn_del
┌ mutex_lock(&conn->chan_lock);
│ foreach chan in conn->chan_l:            ... (2)
│   l2cap_chan_put(chan);
│     l2cap_chan_destroy
│       kfree(chan)               ... (3) <- chan freed
└ mutex_unlock(&conn->chan_lock);

==================================================================
BUG: KASAN: slab-use-after-free in instrument_atomic_read
include/linux/instrumented.h:68 [inline]
BUG: KASAN: slab-use-after-free in _test_bit
include/asm-generic/bitops/instrumented-non-atomic.h:141 [inline]
BUG: KASAN: slab-use-after-free in l2cap_connect+0xa67/0x11a0
net/bluetooth/l2cap_core.c:4260
Read of size 8 at addr ffff88810bf040a0 by task kworker/u3:1/311","0.00","","0.00","","[]","[]","[{""url"": ""http://www.openwall.com/lists/oss-security/2024/05/30/1"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""http://www.openwall.com/lists/oss-security/2024/05/30/2"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/4d7b41c0e43995b0e992b9f8903109275744b658"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/826af9d2f69567c646ff46d10393d47e30ad23c6"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/cfe560c7050bfb37b0d2491bbe7cd8b59e77fdc5"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}]",True
"506534","CVE-2024-3648","security@wordfence.com","2024-05-23 08:15:09.077+01","2024-05-24 02:15:30.977+01","Awaiting Analysis","The ShareThis Share Buttons plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the plugin's 'sharethis-inline-button' shortcode in all versions up to, and including, 2.3.0 due to insufficient input sanitization and output escaping on user supplied attributes. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","6.40","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N","0.00","","[]","[]","[{""url"": ""https://plugins.trac.wordpress.org/changeset/3089529/sharethis-share-buttons"", ""source"": ""security@wordfence.com""}, {""url"": ""https://www.wordfence.com/threat-intel/vulnerabilities/id/03b37c90-4bb5-4003-a440-3fb57a5c1cae?source=cve"", ""source"": ""security@wordfence.com""}]",True
"506535","CVE-2024-4043","security@wordfence.com","2024-05-23 08:15:09.39+01","2024-05-24 02:15:30.977+01","Awaiting Analysis","The WP Ultimate Post Grid plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the plugin's 'wpupg-text' shortcode in all versions up to, and including, 3.9.1 due to insufficient input sanitization and output escaping on user supplied attributes. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","6.40","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N","0.00","","[]","[]","[{""url"": ""https://plugins.trac.wordpress.org/browser/wp-ultimate-post-grid/trunk/includes/public/shortcodes/general/class-wpupg-sc-text.php#L97"", ""source"": ""security@wordfence.com""}, {""url"": ""https://plugins.trac.wordpress.org/changeset/3086319/"", ""source"": ""security@wordfence.com""}, {""url"": ""https://wordpress.org/plugins/wp-ultimate-post-grid/#developers"", ""source"": ""security@wordfence.com""}, {""url"": ""https://www.wordfence.com/threat-intel/vulnerabilities/id/14e897f0-11e6-43b1-908c-be4ecdc7fd58?source=cve"", ""source"": ""security@wordfence.com""}]",True
